system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,.geo
00000000000000000000_0,0.1449,0.043,0.06355,0.03595,0.2995,0.3478848,0.78566104,-0.64991045,0.47318808501566945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.96216092433623,10.161338252082173]}"
00000000000000000001_0,0.366,0.0689,0.095,0.1199,0.2417,-0.20454173,0.33683625,-0.43569943,0.21204733809761184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.21189714760331,9.728799442778623]}"
00000000000000000003_0,0.1793,0.0588,0.0863,0.0505,0.4188,0.4004347,0.78478587,-0.6582855,0.5699473774784475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.27494973198479,10.017697638151462]}"
00000000000000000004_0,0.1575,0.0283,0.0449,0.024,0.3626,0.39434725,0.87584066,-0.7796319,0.5728626194156492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.09385394498814,9.418162017530094]}"
00000000000000000005_0,0.24245,0.034,0.0568,0.0547,0.2608,0.036463,0.65324885,-0.64231735,0.3790925905483652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.71773390980916,9.955264725905154]}"
00000000000000000006_0,0.1438,0.02365,0.0483,0.0219,0.3602,0.42936504,0.8853703,-0.76352507,0.5752748993253587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.72464636321503,9.88232152483465]}"
00000000000000000007_0,0.1662,0.0381,0.053,0.0343,0.3431,0.3473395,0.81823,-0.7323908,0.5279234238608586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.30162969592314,10.006289034043144]}"
00000000000000000008_0,0.1245,0.0184,0.0343,0.0165,0.2942,0.40530214,0.8937882,-0.791172,0.5138152254640387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.01309082666396,9.487062799822061]}"
00000000000000000009_0,0.19155,0.0179,0.0372,0.02315,0.2835,0.19355854,0.8490135,-0.76800746,0.4841318840626093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.12970129910637,10.218111778038526]}"
0000000000000000000a_0,0.10715,0.047,0.0572,0.0386,0.21095,0.32631248,0.69064313,-0.57337314,0.3449069437099767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.97985773543338,10.156038191905868]}"
0000000000000000000b_0,0.0973,0.0114,0.0269,0.0154,0.2089,0.36446768,0.8626839,-0.7718405,0.4007317482301219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.84457145364497,9.67939210215205]}"
0000000000000000000c_0,0.4636,0.7025,0.6702,0.641,0.65835,0.17358169,0.013352845,0.008919498,0.014463571602078874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.92757578589762,9.991646494911995]}"
0000000000000000000d_0,0.3474,0.06865,0.09625,0.125,0.2315,-0.20020731,0.29873773,-0.4126621,0.18651488579899678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.76651242973685,10.086688251971841]}"
0000000000000000000f_0,0.2476,0.0391,0.0705,0.0469,0.4344,0.27390027,0.80511117,-0.72073674,0.5923264975641487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.34771326999847,10.02497399195283]}"
00000000000000000010_0,0.1478,0.01955,0.0342,0.01725,0.2759,0.30233657,0.88231283,-0.779426,0.48915716727236946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.0743559290409,9.746855579989425]}"
00000000000000000011_0,0.195,0.075,0.0724,0.0504,0.3632,0.3013257,0.75628626,-0.66758496,0.5135726889413009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.19023860069233,9.942328985813834]}"
00000000000000000012_0,0.2887,0.0529,0.089,0.0523,0.3282,0.06402982,0.72509855,-0.57334614,0.4700170532406636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.65673372773558,10.480150346416192]}"
00000000000000000013_0,0.13995,0.01785,0.0339,0.0177,0.25835,0.29726338,0.8717624,-0.76800686,0.4651440187097944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.86630610923882,9.498381572401966]}"
00000000000000000014_0,0.1534,0.02355,0.04275,0.02595,0.281,0.29373845,0.83091706,-0.7359073,0.47409999210207976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.91985484873605,10.429844690505497]}"
00000000000000000015_0,0.24495,0.0368,0.0599,0.06955,0.2529,0.01596868,0.5686153,-0.6170077,0.33439723371978847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.68063806285687,10.337677542354836]}"
00000000000000000016_0,0.1111,0.0137,0.0291,0.0172,0.3198,0.4843351,0.8979228,-0.83319,0.5422938933269297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43296339046141,9.345398479516412]}"
00000000000000000017_0,0.1265,0.01945,0.03015,0.0163,0.25835,0.34260106,0.8813035,-0.79098785,0.46869555883753633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11900219866165,9.615252390865916]}"
00000000000000000018_0,0.1583,0.0373,0.0578,0.0273,0.322,0.34082866,0.84368736,-0.6956293,0.5204874562329928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.22221862480697,9.958229166342749]}"
00000000000000000019_0,0.1565,0.0276,0.0485,0.0285,0.3168,0.33868584,0.8349261,-0.7344648,0.5115935150518309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.38418487053373,9.663941079265195]}"
0000000000000000001a_0,0.18545,0.02255,0.0479,0.02825,0.3168,0.26152313,0.8362556,-0.73731834,0.5121886270561264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.72411652260826,10.083274653892186]}"
0000000000000000001b_0,0.1476,0.021,0.0414,0.0185,0.3204,0.36923078,0.89082325,-0.7711443,0.539814041181772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.09825111559849,8.57176935683268]}"
0000000000000000001c_0,0.3439,0.0945,0.1502,0.2042,0.4175,0.096664034,0.34309152,-0.47084728,0.2852366833673389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.84268956583018,10.291773631336328]}"
0000000000000000001d_0,0.23085,0.03475,0.05515,0.0684,0.1796,-0.12486295,0.4483871,-0.53013843,0.2229946461104219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.38608048119409,10.316477301649615]}"
0000000000000000001e_0,0.0948,0.0198,0.0278,0.0169,0.1764,0.30088496,0.82514226,-0.72771794,0.3450887179248303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.28510069469534,9.742274172040416]}"
0000000000000000001f_0,0.14345,0.03575,0.0597,0.0349,0.26545,0.29836145,0.7676045,-0.63278484,0.43209221440299395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.97563565359802,10.370286387168374]}"
00000000000000000020_0,0.2008,0.0249,0.0496,0.0277,0.3602,0.28413546,0.8571797,-0.7579307,0.5617186503474867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45416363116664,9.150284399805653]}"
00000000000000000021_0,0.3369,0.2222,0.2296,0.1888,0.4308,0.1223134,0.39057454,-0.30466384,0.3242229156222145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.22375490935369,11.024349745535797]}"
00000000000000000022_0,0.1687,0.0239,0.0514,0.0268,0.3362,0.33174887,0.8523416,-0.7347781,0.537775203447255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.18700923995134,9.796442583672823]}"
00000000000000000023_0,0.5185,0.848,0.8084,0.77,0.7736,0.19743055,0.0023322112,0.021997469,0.002642396799759015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.09790093804854,10.770306183186797]}"
00000000000000000024_0,0.1739,0.02,0.0412,0.02485,0.2313,0.14165846,0.80597305,-0.69761467,0.4095417531292599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.72303854426731,10.052462439646888]}"
00000000000000000025_0,0.573,0.9,0.8704,0.8288,0.828,0.18201284,-4.828667E-4,0.024964673,-5.56389232031969E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.27837247862814,10.7943810328012]}"
00000000000000000026_0,0.1498,0.0192,0.0417,0.0201,0.357,0.40883976,0.893397,-0.7908202,0.5761600673965375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.00841958718652,8.66842808140394]}"
00000000000000000027_0,0.14305,0.03295,0.0541,0.03695,0.3194,0.38133854,0.79261965,-0.7103079,0.49474515478010006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92021417484969,10.534588252633835]}"
00000000000000000028_0,0.176,0.1178,0.1148,0.0985,0.3186,0.28831378,0.5276912,-0.47023535,0.3599934594772174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.19068775833438,8.813505999789243]}"
00000000000000000029_0,0.1499,0.0211,0.0502,0.0243,0.3676,0.42067632,0.8759888,-0.7596936,0.5773629275007943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.50186417275339,9.630254256110712]}"
0000000000000000002a_0,0.2087,0.0601,0.0826,0.0827,0.2009,-0.019042963,0.41678423,-0.41728398,0.22626340681390772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.10400033341685,8.853660692989386]}"
0000000000000000002b_0,0.2082,0.021,0.0422,0.0317,0.331,0.22774482,0.8251999,-0.7738478,0.520401066299251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.8533703691475,8.879352510115204]}"
0000000000000000002c_0,0.1889,0.02765,0.05315,0.02665,0.3577,0.30881816,0.8613243,-0.7412681,0.5615140952353215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.9751819216741,9.770481271961769]}"
0000000000000000002d_0,0.2174,0.1734,0.178,0.17835,0.302,0.16288023,0.25741643,-0.2583333,0.18919261408246163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.3625400464683,10.841093427575416]}"
0000000000000000002e_0,0.29115,0.0679,0.10135,0.09295,0.3695,0.11859533,0.5980106,-0.569502,0.43100941280538685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.21926333293308,10.749465268595223]}"
0000000000000000002f_0,0.2288,0.0405,0.0568,0.0851,0.2094,-0.044272024,0.42207128,-0.5732532,0.23467588825667057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.60392193759306,10.428676880636143]}"
00000000000000000030_0,0.2383,0.03985,0.06285,0.07185,0.2543,0.03248072,0.55940515,-0.6036576,0.3312655022399269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.06511243017817,10.472514666501176]}"
00000000000000000031_0,0.0136,0.0364,0.04615,0.04045,0.03215,0.40546447,-0.114325054,0.17879947,-0.021742924235259253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60777554475108,8.930825975895253]}"
00000000000000000032_0,0.2241,0.0414,0.0597,0.0692,0.254,0.06253925,0.5717822,-0.6193816,0.33673470163534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.61937296047992,10.854747819894031]}"
00000000000000000033_0,0.2617,0.0435,0.076,0.0772,0.258,-0.0071195266,0.5393794,-0.5449102,0.3247126180695583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.0165044247436,8.812877179090359]}"
00000000000000000034_0,0.1831,0.0287,0.0505,0.0347,0.2916,0.2285654,0.78731227,-0.70476466,0.4663560340466021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.45668806252587,10.774079107380098]}"
00000000000000000035_0,0.1162,0.0415,0.0515,0.0374,0.1722,0.19417474,0.64312977,-0.5395619,0.28494925798631954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.58873126072774,10.41151905870946]}"
00000000000000000036_0,0.2274,0.13845,0.14545,0.127,0.3584,0.22362578,0.4767202,-0.42264563,0.3522427215599601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.23983017865757,10.524437289923284]}"
00000000000000000037_0,0.1769,0.0233,0.0479,0.0305,0.3053,0.26627955,0.81834424,-0.72876555,0.4931801826135259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5238728972143,9.332103413311444]}"
00000000000000000038_0,0.1895,0.01845,0.04725,0.02115,0.38355,0.33862662,0.8954781,-0.78064066,0.6008621516817497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.20335400384046,9.079856481530681]}"
00000000000000000039_0,0.258,0.0582,0.0963,0.0851,0.3116,0.094101146,0.5709604,-0.5278255,0.3788892547846549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34259744716084,9.527127661493791]}"
0000000000000000003a_0,0.3287,0.06175,0.0873,0.1186,0.2698,-0.09841269,0.38928938,-0.5110613,0.25529041325402924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.11074684661145,10.264644509755918]}"
0000000000000000003b_0,0.2568,0.0481,0.09345,0.04225,0.539,0.3546117,0.8546237,-0.70448256,0.6891329291449252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.62592608777214,10.499464125024762]}"
0000000000000000003c_0,0.11035,0.0137,0.0397,0.01725,0.35565,0.52639484,0.9074819,-0.7991653,0.5815099186557542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.95002909371875,9.059464724581169]}"
0000000000000000003d_0,0.2508,0.0661,0.0861,0.0747,0.3458,0.15923566,0.6447087,-0.6012966,0.4417707953755732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.49189287309966,9.348003593840359]}"
0000000000000000003e_0,0.1473,0.0153,0.0302,0.02,0.289,0.32477653,0.87055016,-0.81077695,0.49876391276770027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.0041122481046,9.6917888530729]}"
0000000000000000003f_0,0.2011,0.02725,0.05345,0.03755,0.2572,0.12240889,0.7452078,-0.65588284,0.4145643353977355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.78592061415567,10.405680009362683]}"
00000000000000000040_0,0.433,0.6279,0.6094,0.5838,0.6314,0.18639609,0.03917048,-0.017730508,0.04162777323449128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.22949497860834,9.85330594115759]}"
00000000000000000041_0,0.2561,0.0322,0.0611,0.054,0.2553,-0.0015643598,0.6508244,-0.61378,0.3731001864988158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32552488248072,9.245415988393908]}"
00000000000000000042_0,0.1951,0.0924,0.10135,0.0882,0.2841,0.18572621,0.52618855,-0.47412115,0.3368680386440083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.36514058651039,9.876392643959461]}"
00000000000000000043_0,0.2636,0.03525,0.0651,0.0346,0.41,0.21733968,0.84435445,-0.72595245,0.5961253388003842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.58092049203775,10.609777241914639]}"
00000000000000000044_0,0.2393,0.0654,0.0671,0.0584,0.375,0.22090185,0.730503,-0.69644874,0.5087850838163376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.67613733787258,9.222329285592037]}"
00000000000000000045_0,0.2198,0.03745,0.05855,0.05945,0.2102,-0.02232558,0.559058,-0.5642791,0.2938023715121162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.0292696503418,10.309021284791422]}"
00000000000000000046_0,0.1395,0.032,0.0575,0.0285,0.3602,0.44166496,0.8533573,-0.72468275,0.5598627079809597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.74207367972694,9.18280341309078]}"
00000000000000000047_0,0.24465,0.0487,0.0888,0.0514,0.4118,0.25462714,0.7780656,-0.6452257,0.5612541534840495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.82426952822388,10.46721460632487]}"
00000000000000000048_0,0.3878,0.508,0.4872,0.466,0.5356,0.16006064,0.06948883,-0.047321092,0.06952585509255818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.25645358569564,10.788631814982836]}"
00000000000000000049_0,0.3633,0.36745,0.36235,0.3333,0.5734,0.22429809,0.26480648,-0.22554104,0.2560247638716282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.95425574983598,10.563693667839306]}"
0000000000000000004a_0,0.15845,0.07785,0.07805,0.04805,0.30565,0.317173,0.7283008,-0.5931717,0.4526180076580134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.11173041914212,10.551296916918458]}"
0000000000000000004b_0,0.2158,0.0354,0.0633,0.0492,0.3216,0.19687381,0.73462784,-0.6710834,0.4692236943250908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.63185039436547,9.205530789779003]}"
0000000000000000004c_0,0.38815,0.4265,0.41835,0.39385,0.5561,0.17786603,0.17079848,-0.14136179,0.16785062700801356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.96719148992729,10.06962026157357]}"
0000000000000000004d_0,0.14075,0.0216,0.04575,0.01975,0.33855,0.41268516,0.88975716,-0.7619048,0.5571478497424149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46206880566689,8.75448668562259]}"
0000000000000000004e_0,0.2504,0.1976,0.2064,0.2048,0.3692,0.19173658,0.28641114,-0.28283527,0.22960893650119815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.35347163638053,11.031715930865577]}"
0000000000000000004f_0,0.1599,0.0223,0.0484,0.0257,0.2717,0.25903615,0.8271688,-0.6975945,0.46275394558771066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.68368318625917,9.741645351341532]}"
00000000000000000050_0,0.33215,0.2753,0.27995,0.25165,0.47985,0.18189652,0.3119617,-0.26309556,0.2779537011544111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.78654028629086,10.730510816100303]}"
00000000000000000051_0,0.1811,0.03715,0.0546,0.03885,0.2745,0.20500442,0.7520345,-0.66818595,0.4345915246378862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.18764263493208,10.712544510417912]}"
00000000000000000052_0,0.1774,0.04315,0.0617,0.05675,0.2354,0.14050391,0.611501,-0.58465165,0.33828821315430446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.92659221336694,10.859598722428277]}"
00000000000000000053_0,0.1879,0.0273,0.0489,0.0335,0.2764,0.1906095,0.7838012,-0.6993544,0.4498703521702422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.70570105928381,10.198797999429956]}"
00000000000000000054_0,0.1204,0.012,0.031,0.0153,0.2712,0.38508683,0.8931937,-0.79483783,0.4880483166977413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.86172470128982,8.916542762877752]}"
00000000000000000055_0,0.34915,0.20405,0.23515,0.2167,0.5006,0.17822887,0.39578974,-0.36078832,0.3498315720735073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.1174796369605,10.525335605207403]}"
00000000000000000056_0,0.1992,0.04495,0.0719,0.03405,0.4344,0.3712121,0.85462695,-0.7159787,0.6200887968889354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.11649149014796,10.718024233651041]}"
00000000000000000057_0,0.1636,0.0199,0.0372,0.0201,0.2677,0.2413633,0.8603197,-0.75598556,0.47143943581172554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.51282361921965,9.800305339394537]}"
00000000000000000058_0,0.1473,0.0274,0.05355,0.0262,0.36665,0.42679247,0.8666158,-0.74512136,0.5719605599627321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.37367458170952,8.757451126060186]}"
00000000000000000059_0,0.1714,0.0263,0.0515,0.03265,0.2785,0.23805289,0.79013336,-0.6878788,0.45463229692019363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.35436080310096,8.82482477236915]}"
0000000000000000005a_0,0.2248,0.20935,0.21765,0.19585,0.362,0.23381047,0.2978399,-0.24902958,0.2355957705747132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.82840177853083,9.967122487655534]}"
0000000000000000005b_0,0.36595,0.0738,0.0999,0.1492,0.2481,-0.19192247,0.24893025,-0.42586207,0.16532930420196468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.49881904935108,10.589205821908301]}"
0000000000000000005c_0,0.22075,0.05475,0.0811,0.1094,0.1974,-0.055841204,0.28683183,-0.41759425,0.1636093336640475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.18386971073878,10.001617794565723]}"
0000000000000000005d_0,0.1889,0.0225,0.0428,0.0279,0.2792,0.1929075,0.81830025,-0.7341615,0.4670424840448435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.01741188859143,9.90855233113094]}"
0000000000000000005e_0,0.1379,0.01815,0.03775,0.01705,0.3059,0.37854892,0.8944109,-0.7802997,0.5264900753086473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.27692602560985,8.822219658045203]}"
0000000000000000005f_0,0.4508,0.5274,0.536,0.525,0.6462,0.17812215,0.10348363,-0.093216024,0.10878413121182356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.00160153959092,10.81234733848359]}"
00000000000000000060_0,0.21365,0.1286,0.1397,0.1195,0.37435,0.27329934,0.5160474,-0.45647314,0.3846405590607973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.11666657892293,9.7940171324057]}"
00000000000000000061_0,0.1759,0.0844,0.1108,0.1198,0.1652,-0.03136911,0.15929823,-0.19710144,0.08675158063356245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.1915860736185,8.998469116789453]}"
00000000000000000062_0,0.034,0.07015,0.07535,0.04695,0.03775,0.052264757,-0.10861869,0.3324492,-0.023601854811018737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.9555179655156,10.52973735009959]}"
00000000000000000063_0,0.1625,0.0215,0.0445,0.0245,0.3232,0.33086267,0.85907394,-0.75795484,0.528547822426171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.34474882956087,9.13088078966867]}"
00000000000000000064_0,0.1681,0.0502,0.0669,0.043,0.3454,0.34527752,0.77857876,-0.675479,0.5105808223591687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.58648547251744,10.713442825702032]}"
00000000000000000065_0,0.14715,0.02675,0.05275,0.02465,0.3369,0.39200497,0.86364263,-0.7292442,0.5436422679053763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.69707265827441,10.238323871931216]}"
00000000000000000067_0,0.17725,0.05985,0.07615,0.084,0.1439,-0.10384552,0.2628346,-0.3078846,0.12343730112316044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.23713980708706,10.350792945502981]}"
00000000000000000068_0,0.2067,0.0375,0.0744,0.0434,0.3514,0.25927252,0.78014183,-0.6505402,0.5163164802843984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.51767452175389,10.332018156064882]}"
00000000000000000069_0,0.1448,0.0194,0.0417,0.0233,0.3016,0.35125446,0.85657126,-0.7570638,0.5060613529880291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.6162197084218,9.438553774479606]}"
0000000000000000006a_0,0.2176,0.0294,0.0553,0.0391,0.4753,0.37191513,0.84797823,-0.7915567,0.6450118440653141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.18592668732855,9.248560091888328]}"
0000000000000000006b_0,0.1373,0.0315,0.0476,0.0286,0.301,0.3734885,0.8264563,-0.7269076,0.49252651801830327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59978053872241,10.66457447424593]}"
0000000000000000006c_0,0.2559,0.0415,0.0645,0.0818,0.2548,-0.0021539137,0.51396316,-0.59599125,0.310184069240706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.52019895311312,10.87720570199702]}"
0000000000000000006d_0,0.2327,0.039,0.0714,0.0414,0.403,0.26789364,0.81368136,-0.6989882,0.5743329059847333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43601766242742,10.20077429305502]}"
0000000000000000006e_0,0.1696,0.0173,0.035,0.01675,0.3284,0.3188755,0.90294075,-0.8073748,0.5531266472392947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.26947000875167,9.228078503410403]}"
0000000000000000006f_0,0.3227,0.07965,0.1109,0.1629,0.2573,-0.11275863,0.2246549,-0.39760998,0.15387957452051038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.44887271955403,10.196821705804894]}"
00000000000000000070_0,0.2772,0.05325,0.0805,0.1117,0.2508,-0.049999997,0.38372415,-0.51403564,0.2419130665058597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.16105250252214,10.108068155733886]}"
00000000000000000071_0,0.1558,0.0243,0.0486,0.0274,0.3278,0.35566583,0.8457207,-0.74176407,0.5268943001396982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.27396158517226,9.712809430721297]}"
00000000000000000072_0,0.23485,0.06545,0.0841,0.0565,0.48595,0.34836292,0.7916859,-0.7049382,0.6179433028215695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.17820575016697,10.215237169129345]}"
00000000000000000073_0,0.253,0.0474,0.0865,0.0788,0.3072,0.0967512,0.59170985,-0.5605792,0.38668173337737866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.61065930222397,11.093520022413001]}"
00000000000000000074_0,0.2214,0.0746,0.093,0.1593,0.202,-0.04581952,0.11818435,-0.36949152,0.07436434558548562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.32517013064893,10.072944028124812]}"
00000000000000000075_0,0.3137,0.04885,0.0794,0.087,0.2423,-0.12841724,0.47160646,-0.5063724,0.2808995647542061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.1186520211117,10.273627662597113]}"
00000000000000000076_0,0.41035,0.6435,0.662,0.6604,0.6461,0.22315301,-0.010945265,0.012155047,-0.011873780026685987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.34466357231432,10.364986326992069]}"
00000000000000000077_0,0.2418,0.04155,0.069,0.05395,0.2655,0.046717945,0.662232,-0.58744395,0.3872414534570091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.43736970963545,9.563958588142691]}"
00000000000000000078_0,0.2127,0.0637,0.0921,0.0761,0.2751,0.12792128,0.5666287,-0.498366,0.3506813828239205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.53114925101568,9.325905037851019]}"
00000000000000000079_0,0.2082,0.02975,0.05385,0.0306,0.39845,0.3136075,0.8573593,-0.7618837,0.5939131241760469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.73919907081776,10.259524112636436]}"
0000000000000000007a_0,0.4791,0.5708,0.596,0.586,0.6468,0.1489475,0.04931859,-0.040875416,0.052631540928660174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.24315851949066,10.762939997857016]}"
0000000000000000007b_0,0.12,0.013,0.035,0.0168,0.3518,0.49130988,0.9088443,-0.8190279,0.578517149859288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.9626999135067,9.712270441550825]}"
0000000000000000007c_0,0.31615,0.05585,0.07825,0.10135,0.2531,-0.11075977,0.4281281,-0.52768975,0.2663994453409256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.59116586055856,10.435234582210215]}"
0000000000000000007d_0,0.2751,0.2524,0.257,0.2402,0.3994,0.18428466,0.24890557,-0.21694088,0.20954720776414837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.406562069672,11.012761478370656]}"
0000000000000000007e_0,0.1701,0.06435,0.07475,0.06345,0.2297,0.14907452,0.5671158,-0.5089506,0.31441088921963123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.01615424719365,10.842530732030006]}"
0000000000000000007f_0,0.6373,1.1896,1.1204,1.0696,0.9964,0.21980779,-0.035430778,0.058578968,-0.042790328047613846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.45174275418137,10.28270064696672]}"
