system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,.geo
000000000000000003a3_0,0.2152,0.03215,0.06315,0.046,0.2841,0.13799317,0.72129655,-0.63628507,0.43024936229927485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.146409963391,9.65450876878194]}"
000000000000000003a9_0,0.41175,0.5515,0.5494,0.5278,0.6323,0.2112447,0.090078436,-0.07015321,0.09442201645656875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.71198469199079,10.336869058599127]}"
000000000000000003aa_0,0.4063,0.8076,0.7852,0.7404,0.7588,0.30254915,0.012273221,0.017098425,0.013805531979939424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.31735936195894,10.959760876607604]}"
000000000000000003ab_0,0.0667,0.0346,0.0433,0.0322,0.1688,0.43354565,0.67960197,-0.59170204,0.2922967097119976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.3404369161971,10.221255881532946]}"
000000000000000003ac_0,0.267,0.2596,0.2478,0.2336,0.288,0.037837837,0.10429445,-0.07502799,0.07987468059172606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.13185725578825,10.780007988255287]}"
000000000000000003ad_0,0.1953,0.02105,0.0421,0.02985,0.2825,0.18250315,0.8088682,-0.7406038,0.46651689266214685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.80379708830965,10.226735604766075]}"
000000000000000003ae_0,0.16945,0.0176,0.04005,0.02545,0.3003,0.2785524,0.8437452,-0.76465404,0.4992733890658866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.30505244256649,10.183885965713573]}"
000000000000000003af_0,0.2487,0.363,0.3348,0.2964,0.4036,0.23746744,0.15314285,-0.093174435,0.133999993890524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.21019034856347,10.840284943819707]}"
000000000000000003b0_0,0.25005,0.03185,0.0581,0.05485,0.265,0.029026264,0.6570267,-0.640359,0.3844910439335031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.55190948264254,10.036382596061149]}"
000000000000000003b2_0,0.1016,0.0486,0.05215,0.0536,0.0635,-0.23076922,0.08454315,-0.09814096,0.024064180032878656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46539257221814,8.95561947773695]}"
000000000000000003b4_0,0.23,0.0973,0.1126,0.0836,0.4532,0.3266979,0.6885246,-0.6019795,0.534722234698144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.64263932633861,11.148407086272703]}"
000000000000000003b5_0,0.0932,0.0133,0.0252,0.0183,0.1876,0.33618236,0.8222438,-0.7631579,0.3597535073734704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.85786651984995,9.61129980361579]}"
000000000000000003b6_0,0.1664,0.0197,0.0418,0.0276,0.3006,0.28736615,0.8318099,-0.75584114,0.4944457774309726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.75087716951131,9.368036024676224]}"
000000000000000003b7_0,0.36895,0.4082,0.40495,0.38285,0.4573,0.10692889,0.08861515,-0.06071327,0.08333024224441342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72069835024675,10.471167193574995]}"
000000000000000003b8_0,0.1774,0.0255,0.0495,0.0305,0.3138,0.2776873,0.82282895,-0.72749794,0.5033163643192246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.52100743686883,10.810101550273291]}"
000000000000000003b9_0,0.29985,0.24385,0.2584,0.25265,0.36315,0.09547514,0.17944139,-0.1685303,0.1485481383764732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.27710568866668,8.690706300450104]}"
000000000000000003ba_0,0.1668,0.0195,0.0411,0.0205,0.3492,0.35348836,0.88909924,-0.78939277,0.566919637162298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.150263570549,9.978800586349086]}"
000000000000000003bb_0,0.1199,0.0324,0.05575,0.03095,0.313,0.44606143,0.820032,-0.6976271,0.5013033859247409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.05809642239834,8.303712076051415]}"
000000000000000003bc_0,0.0194,1.0E-4,0.0053,0.0025,0.0626,0.52682924,0.92319506,-0.8438881,0.1595292910314008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.21197783056802,9.919242283011963]}"
000000000000000003bd_0,0.2115,0.02535,0.0561,0.03665,0.3262,0.21331598,0.7979882,-0.7065132,0.5033609686678631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.59322741143019,10.80821508817664]}"
000000000000000003be_0,0.23265,0.03785,0.0624,0.03795,0.4026,0.26753247,0.82771534,-0.7316129,0.5815480173347773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.03546802580223,10.795818337255792]}"
000000000000000003bf_0,0.2533,0.0403,0.0739,0.0641,0.3818,0.20233032,0.7124916,-0.6756638,0.5038059005826151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.09681838542573,9.677505640055399]}"
000000000000000003c1_0,0.18855,0.02535,0.04755,0.03775,0.2573,0.15419984,0.7441112,-0.6880433,0.41421922126498534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48651212995864,10.307044991166359]}"
000000000000000003c2_0,0.16605,0.0227,0.039,0.02505,0.2011,0.09546508,0.7784656,-0.6751354,0.3636645442575873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.01831020387554,10.32357399239416]}"
000000000000000003c3_0,0.30145,0.27225,0.268,0.26215,0.3685,0.10008206,0.16863555,-0.15789472,0.1410914158081547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.02109498125631,10.888793969162162]}"
000000000000000003c4_0,0.1535,0.04225,0.06355,0.0443,0.3486,0.388568,0.77449733,-0.69161713,0.5111994600736391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.12448192189477,8.638693845499585]}"
000000000000000003c5_0,0.2255,0.0461,0.0741,0.0799,0.362,0.23234041,0.63837975,-0.66016966,0.4492515073365636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.50662981804106,9.527307324550614]}"
000000000000000003c9_0,0.1266,0.0707,0.0743,0.0565,0.28,0.37727496,0.6641902,-0.5805814,0.40077705102181194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.72077903321146,8.931544628122548]}"
000000000000000003cb_0,0.18675,0.0185,0.03855,0.01775,0.38985,0.35223725,0.9129048,-0.820028,0.6149735461185843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.2238355923184,9.007901427272708]}"
000000000000000003cc_0,0.1959,0.0325,0.0625,0.0427,0.2776,0.17254488,0.73337495,-0.632461,0.4295379610900576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.656823559264,9.284941860895168]}"
000000000000000003cd_0,0.3346,0.3706,0.3902,0.3724,0.6056,0.28823653,0.23844582,-0.2163085,0.23667119347413823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.89666916584206,8.05317194331048]}"
000000000000000003ce_0,0.3185,0.0496,0.0744,0.1062,0.2258,-0.17031053,0.36024094,-0.50433046,0.21562498430072213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.6245831891278,10.803813343284455]}"
000000000000000003cf_0,0.1492,0.0563,0.0758,0.0558,0.2686,0.28578264,0.6559803,-0.55981416,0.38719067041968436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.53788661564657,10.352409913014396]}"
000000000000000003d1_0,0.21735,0.0229,0.04235,0.02895,0.3195,0.1902766,0.83383554,-0.7659251,0.5136719888366426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48237987965169,10.050575977550237]}"
000000000000000003d2_0,0.1747,0.027,0.0477,0.0298,0.243,0.16351447,0.78152496,-0.67182666,0.41381987760093075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.43332729085691,9.826536145690827]}"
000000000000000003d7_0,0.1619,0.0171,0.03475,0.01995,0.2806,0.26824862,0.8672434,-0.77961,0.4883829996236668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.82652446499787,10.271471705915227]}"
000000000000000003d9_0,0.2034,0.0328,0.0577,0.0369,0.3204,0.22336769,0.7934509,-0.6947897,0.4960340628065608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.48974149069961,9.601418335490475]}"
000000000000000003db_0,0.1636,0.06695,0.0887,0.09425,0.2294,0.16743001,0.4175807,-0.44231373,0.24613001970150078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.2299532848141,10.236886567476626]}"
000000000000000003dc_0,0.1373,0.0356,0.0596,0.0366,0.2538,0.2978778,0.74793386,-0.61965543,0.4121963599747612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.84628282696666,10.451673751909603]}"
000000000000000003dd_0,0.3113,0.0699,0.0937,0.0984,0.2995,-0.01931896,0.50540334,-0.52339774,0.33595054308003935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45497211492234,8.883844086535802]}"
000000000000000003de_0,0.2674,0.0481,0.0831,0.07275,0.2849,0.031685703,0.5931777,-0.5483696,0.3710429742428919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.60625755733177,10.39211544857248]}"
000000000000000003df_0,0.16035,0.0162,0.0401,0.0209,0.3074,0.31437734,0.87267745,-0.7692086,0.5188337421535538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.32849847148202,10.06414053834044]}"
000000000000000003e3_0,0.136,0.0185,0.0393,0.0266,0.2169,0.2292434,0.78151953,-0.69320846,0.38392738067956644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.01992259710511,9.802461296076425]}"
000000000000000003e5_0,0.4657,0.7464,0.7164,0.6796,0.6684,0.17873202,-0.008308614,0.03466207,-0.009090917887344318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.34898005995994,11.054263644496977]}"
000000000000000003e7_0,0.1819,0.04445,0.07845,0.078,0.2507,0.15903838,0.5254031,-0.52331764,0.3125980372381763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.21207681066012,10.357979467775937]}"
000000000000000003e8_0,0.3531,0.0231,0.0594,0.0562,0.4464,0.11669792,0.7763629,-0.76512456,0.5837821513670629,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.54686976848777,9.496315447248492]}"
000000000000000003e9_0,0.5258,0.7592,0.7324,0.6884,0.7848,0.19761942,0.065435804,-0.0345373,0.07328199697433624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.52737632682238,10.344235243928908]}"
000000000000000003ea_0,0.24705,0.0477,0.0787,0.05845,0.3772,0.2084902,0.7316653,-0.65474886,0.5110084009804746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.84538451168254,10.764287470783197]}"
000000000000000003eb_0,0.3406,0.246,0.281,0.293,0.376,0.04939991,0.124065734,-0.14459665,0.10650125043559447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.61451290938197,8.754756180207826]}"
000000000000000003ed_0,0.1461,0.0196,0.0451,0.0218,0.345,0.40500915,0.88113415,-0.76877725,0.5592985676331848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.91517903497677,9.597106422126702]}"
000000000000000003ee_0,0.18525,0.02155,0.03905,0.03,0.2386,0.12587,0.7766195,-0.7187106,0.4071038278513788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.49872921782267,10.180921525275979]}"
000000000000000003ef_0,0.23415,0.0383,0.0632,0.06995,0.2489,0.030535119,0.56123567,-0.59500164,0.32780728661235886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.17587470471011,10.562076700327891]}"
000000000000000003f0_0,0.1611,0.04035,0.074,0.0503,0.2472,0.21087435,0.6618487,-0.5392279,0.3703448275862069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.0631269879894,8.53314179961554]}"
000000000000000003f2_0,0.2024,0.034,0.07045,0.06365,0.2995,0.19346482,0.64945614,-0.6191377,0.4098650211829898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.33990707559033,10.329502873269348]}"
000000000000000003f3_0,0.1588,0.03,0.0498,0.0289,0.3442,0.36858845,0.84508175,-0.7472081,0.5416905133855249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.73012608644815,10.148582175047675]}"
000000000000000003f4_0,0.3443,0.0506,0.0761,0.0863,0.2374,-0.18377171,0.46679023,-0.51451355,0.2751608514057175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.51031748498781,10.796626821011499]}"
000000000000000003f6_0,0.1574,0.0261,0.04555,0.02705,0.304,0.31772864,0.8365806,-0.73937917,0.4998796592929825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.04391218947295,10.417807265698297]}"
000000000000000003f7_0,0.4068,0.294,0.3306,0.3356,0.4804,0.08295761,0.177451,-0.18471023,0.16504560298885593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.43611206823769,9.690261717089896]}"
000000000000000003f8_0,0.195,0.06155,0.0765,0.096,0.2521,0.12771192,0.44843435,-0.5343883,0.2760877105443523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.0148966057959,10.935775858521612]}"
000000000000000003fa_0,0.20575,0.02305,0.04965,0.0291,0.369,0.28403652,0.85380554,-0.76280904,0.5676984599589152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.59080653444492,10.181460514446451]}"
000000000000000003fb_0,0.192,0.054,0.0539,0.0371,0.29,0.20331949,0.7731581,-0.6865368,0.45865070046831147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.18602566742067,10.94529800053328]}"
000000000000000003fc_0,0.0663,0.0175,0.0281,0.0178,0.1476,0.38008416,0.78476423,-0.68013656,0.29260594365425036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46494341457607,10.262129226960383]}"
000000000000000003fd_0,0.1688,0.0281,0.0419,0.0284,0.3242,0.315213,0.83891094,-0.77110076,0.5204081678129755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.97563565359802,9.328330489118141]}"
000000000000000003ff_0,0.2222,0.15265,0.18735,0.1898,0.2977,0.1452202,0.22133332,-0.22750229,0.16389872751173298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.65781628035838,10.576449744873804]}"
00000000000000000400_0,0.26815,0.11445,0.11765,0.09365,0.3607,0.14717342,0.5877628,-0.50810075,0.4197359620749955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.83855731552323,10.777492705459753]}"
00000000000000000401_0,0.1576,0.0505,0.0847,0.0657,0.3335,0.35817552,0.6708417,-0.59493065,0.44673042017123393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46682987667272,9.754491259904443]}"
00000000000000000403_0,0.1956,0.0684,0.0962,0.1166,0.1781,-0.046829,0.20868681,-0.29857823,0.11608154983401012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.37027013219357,9.855012740197417]}"
00000000000000000404_0,0.4904,0.5304,0.508,0.4852,0.57,0.07506602,0.08036392,-0.057513893,0.08179012925301107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.80980665214956,9.510778323322816]}"
00000000000000000405_0,0.1141,0.04365,0.07245,0.05165,0.1717,0.20153953,0.5374972,-0.4065124,0.24894588086640584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.30252801120726,8.94124643319104]}"
00000000000000000406_0,0.1684,0.02315,0.0454,0.0336,0.2576,0.20938967,0.7692308,-0.70033,0.42467140098387307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.2930150177593,10.624240117988963]}"
00000000000000000407_0,0.1917,0.4184,0.3442,0.2338,0.4356,0.3888092,0.30146402,-0.117209576,0.2588507150098017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.23992458446783,10.879361658678906]}"
00000000000000000408_0,0.2418,0.0428,0.0755,0.0589,0.3772,0.21873993,0.7298785,-0.6664458,0.5100416729491062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.95174046704044,9.875314665618518]}"
00000000000000000409_0,0.11765,0.0317,0.038,0.02215,0.2694,0.3920682,0.8480535,-0.7527651,0.4685427319728747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.04274437960359,10.682810274513555]}"
0000000000000000040a_0,0.1741,0.06525,0.0792,0.0687,0.253,0.18473424,0.572894,-0.5231788,0.3364366417834621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.75528348868535,10.926613042623593]}"
0000000000000000040b_0,0.2323,0.0291,0.0629,0.0747,0.3098,0.14296256,0.61144346,-0.6624631,0.3986998336696834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.30819197177907,9.706611055260872]}"
0000000000000000040d_0,0.1593,0.01815,0.0404,0.02175,0.2833,0.2801627,0.8574004,-0.7503862,0.4873299965844681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.84493992832233,10.256739335255666]}"
0000000000000000040f_0,0.15465,0.01505,0.03085,0.01935,0.2446,0.22529742,0.85338134,-0.7760029,0.4422737069365925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.74980833973407,10.111751248398775]}"
00000000000000000410_0,0.2384,0.0545,0.0904,0.0558,0.378,0.22647631,0.7427386,-0.6140051,0.5175626415469703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.58702446168792,10.494253896376868]}"
00000000000000000411_0,0.2465,0.04295,0.0796,0.0653,0.3277,0.14141412,0.66768444,-0.6091333,0.44076145935599786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.48354768952105,10.16259589347994]}"
00000000000000000412_0,0.1823,0.0311,0.0565,0.0307,0.4028,0.37685865,0.85836214,-0.7539734,0.5979110812627628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.04147758964213,8.298591678931933]}"
00000000000000000414_0,0.17455,0.0571,0.07745,0.06165,0.3138,0.28514388,0.6715941,-0.60408944,0.43203496098851524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.06178866362693,10.896788975190825]}"
00000000000000000417_0,0.0621,0.0221,0.0289,0.0183,0.0966,0.21739131,0.68146217,-0.53944224,0.19100667369788701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.33046561654338,8.924178442792769]}"
00000000000000000418_0,0.2166,0.09,0.0829,0.0752,0.3504,0.23597884,0.6466165,-0.61735517,0.44598098851061063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41104907181075,9.57222308875659]}"
00000000000000000419_0,0.2231,0.2674,0.264,0.2364,0.3672,0.24411313,0.2166998,-0.16349809,0.1777817998191526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.7673163392107,9.251524532325922]}"
0000000000000000041b_0,0.3335,0.4963,0.488,0.4823,0.4629,0.16248119,-0.020524757,0.026396038,-0.020135621598442954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.71512879548521,10.401188432942085]}"
0000000000000000041c_0,0.19025,0.2264,0.22725,0.19885,0.3915,0.34593898,0.32633182,-0.26545456,0.26502956384362086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.72887301933224,10.772911297510744]}"
0000000000000000041d_0,0.22065,0.05155,0.08615,0.08865,0.2488,0.05996377,0.4745888,-0.48559487,0.2868529320421283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.22582103450715,10.380167855293688]}"
0000000000000000041e_0,0.28565,0.0388,0.07015,0.0764,0.2693,-0.029462114,0.5579983,-0.58668435,0.342142629430644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.66779215429396,10.028477421560895]}"
00000000000000000420_0,0.1137,0.0466,0.0524,0.0339,0.2422,0.36105648,0.7544368,-0.6442634,0.4025898749921988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.88104762846208,10.608250105931635]}"
00000000000000000424_0,0.1496,0.041,0.0702,0.0406,0.3244,0.36877638,0.77753425,-0.6441966,0.4921387331511797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.48982674794618,10.45571617068814]}"
00000000000000000426_0,0.1854,0.0084,0.0287,0.0127,0.3352,0.28774494,0.9269905,-0.84226435,0.5705271980430298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.31824852867935,9.521019117561778]}"
00000000000000000427_0,0.135,0.05605,0.07035,0.04965,0.2397,0.27942353,0.656817,-0.54620224,0.3611515902758536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.90655978253108,10.711466532076969]}"
0000000000000000042a_0,0.1086,0.025,0.032,0.017,0.2138,0.32630274,0.8526863,-0.7396257,0.4039408815391786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.4839070156347,10.988327302642604]}"
0000000000000000042b_0,0.01,0.006,0.0119,0.0041,0.0424,0.6183206,0.8236559,-0.56169426,0.10512351002755912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.58837193461409,8.82716039210786]}"
0000000000000000042e_0,0.1486,0.0224,0.0451,0.03,0.2792,0.30528283,0.8059508,-0.72186244,0.4619377020457573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.33361429431964,9.937657746336413]}"
00000000000000000430_0,0.20275,0.0493,0.0978,0.0727,0.3073,0.20497991,0.6173684,-0.51715624,0.3998863625597624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.3028066543562,10.388162861322352]}"
00000000000000000431_0,0.3088,0.214,0.2175,0.194,0.3942,0.121479355,0.3403604,-0.2888671,0.27596028891218044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.84977710801103,8.548592822502396]}"
00000000000000000432_0,0.206,0.0522,0.0885,0.0991,0.2468,0.09010602,0.42700204,-0.47211453,0.2619103968469503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.67173559298038,9.31359811845858]}"
00000000000000000433_0,0.1201,0.0179,0.0344,0.018,0.2339,0.32146892,0.8570861,-0.7435706,0.4307088667131749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.73075490714703,9.780452571615497]}"
00000000000000000434_0,0.1052,0.0328,0.0491,0.0294,0.1888,0.28435376,0.73052245,-0.5872215,0.33291563304493565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.15162019203888,10.922480792316644]}"
00000000000000000435_0,0.4802,0.7008,0.6584,0.6168,0.6676,0.16326885,0.039551515,-0.0069381427,0.042703401352909204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.0814571940673,9.567821343864406]}"
00000000000000000436_0,0.0941,0.0033,0.0125,0.0108,0.1532,0.23898101,0.8682927,-0.8491249,0.32168674715017953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4455398044391,9.415646734734558]}"
00000000000000000437_0,0.1113,0.0297,0.0478,0.0279,0.264,0.4068745,0.80883867,-0.6933932,0.44721555765533116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.39343751796015,8.58515425456606]}"
00000000000000000438_0,0.32765,0.2702,0.26805,0.24605,0.4246,0.12888002,0.26623425,-0.22601606,0.2287831599682448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.66230785677898,10.564502151595015]}"
00000000000000000439_0,0.32645,0.05945,0.08855,0.1185,0.226,-0.1818264,0.31204644,-0.43697345,0.19094137587618099,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.1232334290607,10.218830430265822]}"
0000000000000000043a_0,0.1431,0.0325,0.0545,0.0284,0.34,0.40757608,0.8458198,-0.7237009,0.5382312333751038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.63921657969526,10.761323030345602]}"
0000000000000000043d_0,0.174,0.0105,0.0393,0.0181,0.4461,0.43880022,0.9220164,-0.8380717,0.6658369582535592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.47446555658773,9.609772667632788]}"
00000000000000000440_0,0.077,0.01355,0.03605,0.01515,0.2662,0.55128205,0.89230496,-0.7614558,0.48195431681097334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.21162765301807,10.068991440874687]}"
00000000000000000441_0,0.14985,0.03055,0.06445,0.03155,0.3302,0.37569,0.8255701,-0.67338145,0.5198433237334896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.6380487698259,10.868042886099001]}"
00000000000000000442_0,0.53,0.7388,0.6924,0.576,0.7652,0.18159361,0.14106773,-0.049945142,0.154138641336527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.70003252443014,9.267245049798014]}"
00000000000000000444_0,0.4676,0.4936,0.4696,0.4252,0.6144,0.13567472,0.18199311,-0.13357937,0.18433363393751237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.22698427009466,10.843698541899363]}"
00000000000000000445_0,0.3785,0.45095,0.436,0.3903,0.5767,0.20749576,0.1927611,-0.1389355,0.19059301563975928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.80783493280634,10.852951189325793]}"
00000000000000000446_0,0.31825,0.16135,0.18995,0.1933,0.3493,0.046513364,0.2875046,-0.295503,0.22443890931902993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.84807030897119,8.630519176414097]}"
00000000000000000447_0,0.3409,0.2225,0.21465,0.1878,0.4415,0.12857874,0.40314636,-0.34572887,0.33697865943412986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.80765526974952,10.915473933100511]}"
00000000000000000448_0,0.29085,0.07475,0.08835,0.1746,0.2318,-0.11298193,0.14074802,-0.44807124,0.09466019261854944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.94005779406503,8.645161715545244]}"
00000000000000000449_0,0.1642,0.0382,0.0601,0.0294,0.3154,0.31526273,0.82946634,-0.6798935,0.5078125043235449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.54875623058442,8.648665145153311]}"
0000000000000000044a_0,0.3667,0.5888,0.5644,0.5372,0.6376,0.26974013,0.085461386,-0.06089849,0.08992121317874799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.09188222564494,10.90253819300919]}"
0000000000000000044b_0,0.15695,0.01435,0.0257,0.01625,0.1822,0.07445084,0.8362308,-0.7527658,0.3563963071831128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.96414179224314,10.212272728691751]}"
0000000000000000044c_0,0.1395,0.0307,0.0611,0.0372,0.3414,0.41983777,0.8034865,-0.69639754,0.5193489611254593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.01973835976644,9.9172659893869]}"
0000000000000000044d_0,0.3051,0.2316,0.2478,0.2348,0.4494,0.1912525,0.313651,-0.28915665,0.27182909689412715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32112313758853,9.808480008480025]}"
0000000000000000044e_0,0.21,0.03685,0.06225,0.0565,0.2506,0.088145934,0.6320417,-0.6020457,0.3607359848854852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.05334449995621,10.340462319735606]}"
0000000000000000044f_0,0.12435,0.01755,0.0344,0.01625,0.2696,0.36870164,0.886304,-0.7736842,0.4835846601832726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.41752151613827,9.852856783515529]}"
00000000000000000451_0,0.1626,0.02,0.0416,0.0257,0.363,0.38127854,0.86776435,-0.7943648,0.5693147370240798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.74575677239183,9.648939214020398]}"
00000000000000000452_0,0.16795,0.0156,0.0372,0.0191,0.298,0.2791072,0.8795333,-0.778043,0.5119936474659845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.28870310439552,10.349625135633625]}"
00000000000000000455_0,0.164,0.0335,0.0556,0.0454,0.2623,0.2305888,0.70490736,-0.6502045,0.4028104665038387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.50464895013415,9.22978530245023]}"
